id,communitynumber_bfs,zip_type,zipcode,additional_digit,g_zipcode,name_short,name,state_id/id,lang,lang2,post_delivery_through,valid_from,zip_post_delivery,sort,country_id/id,onrp
city_1179,6214,10,1925,00,1925,Finhaut,Finhaut,bt_ch_state.state_VS,2,,5637,19960902,192060,1,base.ch,1179
city_1180,6133,10,1926,00,1926,Fully,Fully,bt_ch_state.state_VS,2,,8397,19970224,192660,1,base.ch,1180
city_1182,6131,10,1932,00,1932,Bovernier,Bovernier,bt_ch_state.state_VS,2,,5637,19970224,192060,1,base.ch,1182
city_1183,6031,20,1947,00,1947,Versegères,Versegères,bt_ch_state.state_VS,2,,8355,19970224,193460,1,base.ch,1183
city_1184,6036,20,1941,00,1941,Vollèges,Vollèges,bt_ch_state.state_VS,2,,8355,19970224,193460,1,base.ch,1184
city_1185,6036,20,1942,00,1942,Levron,Levron,bt_ch_state.state_VS,2,,8355,19960902,193460,1,base.ch,1185
city_1186,6031,20,1948,00,1948,Lourtier,Lourtier,bt_ch_state.state_VS,2,,8355,19960902,193460,1,base.ch,1186
city_1187,6031,20,1948,01,1948,Fionnay,Fionnay,bt_ch_state.state_VS,2,,8355,19980801,193460,1,base.ch,1187
city_1188,6031,20,1948,02,1948,Sarreyer,Sarreyer,bt_ch_state.state_VS,2,,8355,20000201,193460,1,base.ch,1188
city_1189,6033,20,1945,00,1945,Liddes,Liddes,bt_ch_state.state_VS,2,,1198,19990415,193700,1,base.ch,1189
city_1190,6032,20,1946,00,1946,Bourg-St-Pierre,Bourg-St-Pierre,bt_ch_state.state_VS,2,,1198,19960902,193700,1,base.ch,1190
city_1191,6034,20,1943,00,1943,Praz-de-Fort,Praz-de-Fort,bt_ch_state.state_VS,2,,1198,19970224,193700,1,base.ch,1191
city_1192,6034,20,1944,00,1944,La Fouly VS,La Fouly VS,bt_ch_state.state_VS,2,,1198,19970224,193700,1,base.ch,1192
city_1193,6035,10,1933,00,1933,Sembrancher,Sembrancher,bt_ch_state.state_VS,2,,1198,19990317,193700,1,base.ch,1193
city_1194,6031,10,1934,00,1934,Le Châble VS,Le Châble VS,bt_ch_state.state_VS,2,,8355,19970224,193460,1,base.ch,1194
city_1195,6031,10,1936,00,1936,Verbier,Verbier,bt_ch_state.state_VS,2,,1195,19960902,193600,1,base.ch,1195
city_1198,6034,10,1937,00,1937,Orsières,Orsières,bt_ch_state.state_VS,2,,1198,19970224,193700,1,base.ch,1198
city_1199,6034,20,1938,00,1938,Champex-Lac,Champex-Lac,bt_ch_state.state_VS,2,,1198,19960902,193700,1,base.ch,1199
city_1200,6266,20,1950,00,1950,Sion,Sion,bt_ch_state.state_VS,2,,1203,19970224,195060,1,base.ch,1200
city_1210,6023,20,1975,00,1975,St-Séverin,St-Séverin,bt_ch_state.state_VS,2,,8021,20000201,196460,1,base.ch,1210
city_1211,6023,20,1976,00,1976,Erde,Erde,bt_ch_state.state_VS,2,,8021,19970224,196460,1,base.ch,1211
city_1212,6023,20,1976,01,1976,Aven,Aven,bt_ch_state.state_VS,2,,8021,19960806,196460,1,base.ch,1212
city_1213,6023,20,1976,02,1976,Daillon,Daillon,bt_ch_state.state_VS,2,,8021,19960806,196460,1,base.ch,1213
city_1214,6263,10,1971,00,1971,Grimisuat,Grimisuat,bt_ch_state.state_VS,2,,7574,19970224,196609,1,base.ch,1214
city_1215,6261,20,1974,00,1974,Arbaz,Arbaz,bt_ch_state.state_VS,2,,7574,19970224,196609,1,base.ch,1215
city_1216,6090,20,1961,00,1961,Vernamiège,Vernamiège,bt_ch_state.state_VS,2,,1203,20000301,195060,1,base.ch,1216
city_1217,6090,10,1973,00,1973,Nax,Nax,bt_ch_state.state_VS,2,,1203,19970224,195060,1,base.ch,1217
city_1218,6090,20,1968,00,1968,Mase,Mase,bt_ch_state.state_VS,2,,1250,19970224,198300,1,base.ch,1218
city_1219,6087,10,1969,00,1969,St-Martin VS,St-Martin VS,bt_ch_state.state_VS,2,,1250,19970224,198300,1,base.ch,1219
city_1220,6089,10,1981,00,1981,Vex,Vex,bt_ch_state.state_VS,2,,1225,19970224,198700,1,base.ch,1220
city_1221,6084,20,1982,00,1982,Euseigne,Euseigne,bt_ch_state.state_VS,2,,1250,19960805,198300,1,base.ch,1221
city_1222,6083,20,1984,00,1984,Les Haudères,Les Haudères,bt_ch_state.state_VS,2,,1250,19880529,198300,1,base.ch,1222
city_1223,6083,10,1986,00,1986,Arolla,Arolla,bt_ch_state.state_VS,2,,1223,19980910,198600,1,base.ch,1223
city_1224,6083,20,1985,00,1985,La Sage,La Sage,bt_ch_state.state_VS,2,,1250,19960805,198300,1,base.ch,1224
city_1225,6084,20,1987,00,1987,Hérémence,Hérémence,bt_ch_state.state_VS,2,,1225,19970224,198700,1,base.ch,1225
city_1227,6089,20,1988,02,1988,Les Collons,Les Collons,bt_ch_state.state_VS,2,,1225,19981015,198700,1,base.ch,1227
city_1228,6266,20,1991,00,1991,Salins,Salins,bt_ch_state.state_VS,2,,1203,19990317,195060,1,base.ch,1228
city_1229,6266,20,1992,00,1992,Les Agettes,Les Agettes,bt_ch_state.state_VS,2,,1203,20010906,195060,1,base.ch,1229
city_1230,6266,20,1992,01,1992,Les Mayens-de-Sion,Les Mayens-de-Sion,bt_ch_state.state_VS,2,,1203,20010906,195060,1,base.ch,1230
city_1231,6267,10,1993,00,1993,Veysonnaz,Veysonnaz,bt_ch_state.state_VS,2,,1237,19880529,199700,1,base.ch,1231
city_1232,6024,20,1997,01,1997,Siviez (Nendaz),Siviez (Nendaz),bt_ch_state.state_VS,2,,1237,19991021,199700,1,base.ch,1232
city_1233,6024,20,1996,01,1996,Fey (Nendaz),Fey (Nendaz),bt_ch_state.state_VS,2,,1237,19880529,199700,1,base.ch,1233
city_1234,6024,20,1996,06,1996,Beuson (Nendaz),Beuson (Nendaz),bt_ch_state.state_VS,2,,1237,19931227,199700,1,base.ch,1234
city_1235,6024,20,1996,05,1996,Baar (Nendaz),Baar (Nendaz),bt_ch_state.state_VS,2,,1237,19970224,199700,1,base.ch,1235
city_1236,6024,10,1996,00,1996,Basse-Nendaz,Basse-Nendaz,bt_ch_state.state_VS,2,,1237,19981103,199700,1,base.ch,1236
city_1237,6024,10,1997,00,1997,Haute-Nendaz,Haute-Nendaz,bt_ch_state.state_VS,2,,1237,19970224,199700,1,base.ch,1237
city_1238,6024,20,1994,02,1994,Aproz (Nendaz),Aproz (Nendaz),bt_ch_state.state_VS,2,,8021,19880529,196460,1,base.ch,1238
city_1243,6266,20,1962,00,1962,Pont-de-la-Morge,Pont-de-la-Morge (Sion),bt_ch_state.state_VS,2,,8021,19970224,196460,1,base.ch,1243
city_1244,6025,10,1963,00,1963,Vétroz,Vétroz,bt_ch_state.state_VS,2,,8021,19960806,196460,1,base.ch,1244
city_1245,6023,10,1964,00,1964,Conthey,Conthey,bt_ch_state.state_VS,2,,8021,19960806,196460,1,base.ch,1245
city_1246,6265,10,1965,00,1965,Savièse,Savièse,bt_ch_state.state_VS,2,,8040,19990415,196560,1,base.ch,1246
city_1248,6082,20,1966,11,1966,Signèse (Ayent),Signèse (Ayent),bt_ch_state.state_VS,2,,7574,19990319,196609,1,base.ch,1248
city_1249,6266,10,1967,00,1967,Bramois,Bramois,bt_ch_state.state_VS,2,,1203,19960806,195060,1,base.ch,1249
city_1250,6083,10,1983,00,1983,Evolène,Evolène,bt_ch_state.state_VS,2,,1250,19880529,198300,1,base.ch,1250
city_1251,6082,10,1972,00,1972,Anzère,Anzère,bt_ch_state.state_VS,2,,7574,19860521,196609,1,base.ch,1251
city_1252,6089,20,1988,01,1988,Thyon,Thyon,bt_ch_state.state_VS,2,,1225,19960806,198700,1,base.ch,1252
city_1254,6458,20,2000,00,2000,Neuchâtel,Neuchâtel,bt_ch_state.state_NE,2,,1278,19960905,200060,1,base.ch,1254
city_1288,6416,10,2012,00,2012,Auvernier,Auvernier,bt_ch_state.state_NE,2,,7651,19960909,201360,1,base.ch,1288
city_1289,6416,10,2013,00,2013,Colombier NE,Colombier NE,bt_ch_state.state_NE,2,,7651,19960909,201360,1,base.ch,1289
city_1290,6416,10,2014,00,2014,Bôle,Bôle,bt_ch_state.state_NE,2,,7651,19960909,201360,1,base.ch,1290
city_1291,6404,20,2015,00,2015,Areuse,Areuse,bt_ch_state.state_NE,2,,1292,19990324,201600,1,base.ch,1291
city_1292,6408,10,2016,00,2016,Cortaillod,Cortaillod,bt_ch_state.state_NE,2,,1292,19960909,201600,1,base.ch,1292
city_1293,6404,10,2017,00,2017,Boudry,Boudry,bt_ch_state.state_NE,2,,1292,19960909,201600,1,base.ch,1293
city_1295,6417,10,2022,00,2022,Bevaix,Bevaix,bt_ch_state.state_NE,2,,1295,19960909,202200,1,base.ch,1295
city_1296,6417,10,2023,00,2023,Gorgier,Gorgier,bt_ch_state.state_NE,2,,1295,19960909,202200,1,base.ch,1296
city_1298,6417,10,2024,00,2024,St-Aubin-Sauges,St-Aubin-Sauges,bt_ch_state.state_NE,2,,1295,19990809,202200,1,base.ch,1298
city_1299,6417,20,2025,00,2025,Chez-le-Bart,Chez-le-Bart,bt_ch_state.state_NE,2,,1295,19960910,202200,1,base.ch,1299
city_1303,6417,20,2028,00,2028,Vaumarcus,Vaumarcus,bt_ch_state.state_NE,2,,1295,19960910,202200,1,base.ch,1303
city_1304,6412,10,2034,00,2034,Peseux,Peseux,bt_ch_state.state_NE,2,,1278,19960910,200060,1,base.ch,1304
city_1305,6407,10,2035,00,2035,Corcelles NE,Corcelles NE,bt_ch_state.state_NE,2,,8269,19960910,203560,1,base.ch,1305
city_1307,6407,20,2036,00,2036,Cormondrèche,Cormondrèche,bt_ch_state.state_NE,2,,8269,19960910,203560,1,base.ch,1307
city_1308,6485,20,2042,00,2042,Valangin,Valangin,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1308
city_1309,6487,20,2043,00,2043,Boudevilliers,Boudevilliers,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1309
city_1310,6487,20,2046,00,2046,Fontaines NE,Fontaines NE,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1310
city_1311,6487,20,2052,00,2052,Fontainemelon,Fontainemelon,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1311
city_1312,6487,10,2053,00,2053,Cernier,Cernier,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1312
city_1313,6487,20,2054,00,2054,Chézard-St-Martin,Chézard-St-Martin,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1313
city_1314,6487,20,2054,02,2054,Les Vieux-Prés,Les Vieux-Prés,bt_ch_state.state_NE,2,,1311,20010401,205200,1,base.ch,1314
city_1316,6487,10,2056,00,2056,Dombresson,Dombresson,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1316
city_1317,6487,20,2057,00,2057,Villiers,Villiers,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1317
city_1318,6487,20,2058,00,2058,Le Pâquier NE,Le Pâquier NE,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1318
city_1321,6487,20,2063,00,2063,Vilars NE,Vilars NE,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1321
city_1322,6487,10,2065,00,2065,Savagnier,Savagnier,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1322
city_1323,6458,20,2067,00,2067,Chaumont,Chaumont,bt_ch_state.state_NE,2,,1278,19960910,200060,1,base.ch,1323
city_1324,6454,10,2068,00,2068,Hauterive NE,Hauterive NE,bt_ch_state.state_NE,2,,7653,20010701,207460,1,base.ch,1324
city_1325,6459,10,2072,00,2072,St-Blaise,St-Blaise,bt_ch_state.state_NE,2,,7653,19960910,207460,1,base.ch,1325
city_1326,6453,20,2073,00,2073,Enges,Enges,bt_ch_state.state_NE,2,,7653,19960910,207460,1,base.ch,1326
city_1327,6461,20,2074,00,2074,Marin-Epagnier,Marin-Epagnier,bt_ch_state.state_NE,2,,7653,19960910,207460,1,base.ch,1327
city_1329,494,10,3238,00,3238,Gals,Gals,bt_ch_state.state_BE,1,,1888,19880301,323200,1,base.ch,1329
city_1330,6451,10,2087,00,2087,Cornaux NE,Cornaux NE,bt_ch_state.state_NE,2,,7653,19960910,207460,1,base.ch,1330
city_1331,6452,10,2088,00,2088,Cressier NE,Cressier NE,bt_ch_state.state_NE,2,,7653,19960910,207460,1,base.ch,1331
city_1333,6433,20,2318,00,2318,Brot-Plamboz,Brot-Plamboz,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1333
city_1334,6512,10,2103,00,2103,Noiraigue,Noiraigue,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1334
city_1335,6512,10,2105,00,2105,Travers,Travers,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1335
city_1336,6512,10,2108,00,2108,Couvet,Couvet,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1336
city_1338,6512,10,2112,00,2112,Môtiers NE,Môtiers NE,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1338
city_1339,6512,20,2113,00,2113,Boveresse,Boveresse,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1339
city_1341,6512,10,2114,00,2114,Fleurier,Fleurier,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1341
city_1342,6512,10,2115,00,2115,Buttes,Buttes,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1342
city_1343,6504,10,2117,00,2117,La Côte-aux-Fées,La Côte-aux-Fées,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1343
city_1344,6512,10,2123,00,2123,St-Sulpice NE,St-Sulpice NE,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1344
city_1345,6432,10,2406,00,2406,La Brévine,La Brévine,bt_ch_state.state_NE,2,,7346,19960919,240060,1,base.ch,1345
city_1346,6511,10,2126,00,2126,Les Verrières,Les Verrières,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1346
city_1347,6432,20,2406,04,2406,Le Brouillet,Le Brouillet,bt_ch_state.state_NE,2,,7346,19960919,240060,1,base.ch,1347
city_1348,6432,20,2406,02,2406,Les Taillères,Les Taillères,bt_ch_state.state_NE,2,,7346,19960919,240060,1,base.ch,1348
city_1350,6512,20,2127,00,2127,Les Bayards,Les Bayards,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1350
city_1352,6413,20,2149,00,2149,Champ-du-Moulin,Champ-du-Moulin,bt_ch_state.state_NE,2,,1336,20001001,210800,1,base.ch,1352
city_1353,6512,20,2124,00,2124,Les Sagnettes,Les Sagnettes,bt_ch_state.state_NE,2,,1336,20010907,210800,1,base.ch,1353
city_1354,6512,20,2116,00,2116,Mont-de-Buttes,Mont-de-Buttes,bt_ch_state.state_NE,2,,1336,19960910,210800,1,base.ch,1354
city_1355,5568,20,1454,02,1454,La Vraconnaz,La Vraconnaz,bt_ch_state.state_VD,2,,8092,19920301,145060,1,base.ch,1355
city_1356,6413,20,2019,02,2019,Chambrelien,Chambrelien,bt_ch_state.state_NE,2,,7651,19960910,201360,1,base.ch,1356
city_1357,6413,20,2019,00,2019,Rochefort,Rochefort,bt_ch_state.state_NE,2,,7651,19960910,201360,1,base.ch,1357
city_1358,6487,20,2037,00,2037,Montmollin,Montmollin,bt_ch_state.state_NE,2,,8269,19960910,203560,1,base.ch,1358
city_1359,6487,10,2206,00,2206,Geneveys-Coffrane,Les Geneveys-sur-Coffrane,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1359
city_1360,6487,20,2207,00,2207,Coffrane,Coffrane,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1360
city_1361,6487,20,2208,00,2208,Les Hauts-Geneveys,Les Hauts-Geneveys,bt_ch_state.state_NE,2,,1311,19960910,205200,1,base.ch,1361
city_1364,6421,20,2300,00,2300,La Chaux-de-Fonds,La Chaux-de-Fonds,bt_ch_state.state_NE,2,,1372,19980615,230060,1,base.ch,1364
city_1380,6437,20,2316,02,2316,Petit-Martel,Petit-Martel,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1380
city_1383,6753,20,2338,00,2338,Les Emibois,Les Emibois,bt_ch_state.state_JU,2,,9046,19960912,234060,1,base.ch,1383
city_1384,6423,10,2314,00,2314,La Sagne NE,La Sagne NE,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1384
city_1385,6437,10,2316,00,2316,Ponts-de-Martel,Les Ponts-de-Martel,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1385
city_1387,6421,20,2322,00,2322,Le Crêt-du-Locle,Le Crêt-du-Locle,bt_ch_state.state_NE,2,,1372,19960912,230060,1,base.ch,1387
city_1388,6422,20,2325,00,2325,Les Planchettes,Les Planchettes,bt_ch_state.state_NE,2,,1372,19960912,230060,1,base.ch,1388
city_1389,6421,20,2300,08,2300,La Cibourg,La Cibourg,bt_ch_state.state_NE,2,,1372,19980918,230060,1,base.ch,1389
city_1390,435,10,2333,00,2333,La Ferrière,La Ferrière,bt_ch_state.state_BE,2,,1372,19960912,230060,1,base.ch,1390
city_1391,6742,20,2336,00,2336,Les Bois,Les Bois,bt_ch_state.state_JU,2,,9046,19960912,234060,1,base.ch,1391
city_1392,6436,10,2400,00,2400,Le Locle,Le Locle,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1392
city_1397,6432,20,2406,03,2406,La Châtagne,La Châtagne,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1397
city_1399,6435,10,2405,00,2405,La Chaux-du-Milieu,La Chaux-du-Milieu,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1399
city_1402,6436,20,2400,02,2400,Le Prévoux,Le Prévoux,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1402
city_1403,6434,20,2414,00,2414,Cerneux-Péquignot,Le Cerneux-Péquignot,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1403
city_1404,6431,10,2416,00,2416,Les Brenets,Les Brenets,bt_ch_state.state_NE,2,,7346,19960912,240060,1,base.ch,1404
city_1406,371,20,2500,00,2500,Biel/Bienne,Biel/Bienne,bt_ch_state.state_BE,1,2,1416,19910802,250060,0,base.ch,1406
city_1428,371,20,2502,00,2500,Biel/Bienne,Biel/Bienne,bt_ch_state.state_BE,1,2,1416,19871001,250060,1,base.ch,1428
city_1429,371,20,2503,00,2500,Biel/Bienne,Biel/Bienne,bt_ch_state.state_BE,1,2,1416,19871001,250060,1,base.ch,1429
city_1430,371,20,2504,00,2500,Biel/Bienne,Biel/Bienne,bt_ch_state.state_BE,1,2,1416,19871001,250060,1,base.ch,1430
city_1431,371,20,2505,00,2500,Biel/Bienne,Biel/Bienne,bt_ch_state.state_BE,1,2,1416,19871001,250060,1,base.ch,1431
city_1432,756,20,2512,00,2512,Tüscherz-Alfermée,Tüscherz-Alfermée,bt_ch_state.state_BE,1,,1416,19881222,250060,1,base.ch,1432
city_1433,756,10,2513,00,2513,Twann,Twann,bt_ch_state.state_BE,1,,7654,19860521,252060,1,base.ch,1433
city_1434,740,20,2514,00,2514,Ligerz,Ligerz,bt_ch_state.state_BE,1,,7654,19960802,252060,1,base.ch,1434
city_1435,726,20,2515,00,2515,Prêles,Prêles,bt_ch_state.state_BE,2,,7654,19860521,252060,1,base.ch,1435
city_1436,726,10,2516,00,2516,Lamboing,Lamboing,bt_ch_state.state_BE,2,,7654,19960802,252060,1,base.ch,1436
city_1437,726,20,2517,00,2517,Diesse,Diesse,bt_ch_state.state_BE,2,,7654,19860521,252060,1,base.ch,1437
city_1438,724,20,2518,00,2518,Nods,Nods,bt_ch_state.state_BE,2,,7654,19960910,252060,1,base.ch,1438
city_1439,723,10,2520,00,2520,La Neuveville,La Neuveville,bt_ch_state.state_BE,2,,7654,19960910,252060,1,base.ch,1439
city_1440,6456,20,2523,00,2523,Lignières,Lignières,bt_ch_state.state_NE,2,,7654,19960910,252060,1,base.ch,1440
city_1441,6455,10,2525,00,2525,Le Landeron,Le Landeron,bt_ch_state.state_NE,2,,7654,19960910,252060,1,base.ch,1441
city_1442,372,20,2532,00,2532,Magglingen/Macolin,Magglingen/Macolin,bt_ch_state.state_BE,1,2,1416,19860521,250060,1,base.ch,1442
city_1443,372,10,2533,00,2533,Evilard,Evilard,bt_ch_state.state_BE,2,1,1416,19860521,250060,1,base.ch,1443
city_1444,438,20,2534,00,2534,Orvin,Orvin,bt_ch_state.state_BE,2,,1416,19860521,250060,1,base.ch,1444
city_1445,438,20,2534,02,2534,Les Prés-d'Orvin,Les Prés-d'Orvin,bt_ch_state.state_BE,2,,1416,19900221,250060,1,base.ch,1445
city_1446,449,20,2535,00,2535,Frinvillier,Frinvillier,bt_ch_state.state_BE,2,,1416,19950907,250060,1,base.ch,1446
city_1447,449,20,2536,00,2536,Plagne,Plagne,bt_ch_state.state_BE,2,,1416,19860521,250060,1,base.ch,1447
city_1448,449,20,2537,00,2537,Vauffelin,Vauffelin,bt_ch_state.state_BE,2,,1416,19860521,250060,1,base.ch,1448
city_1449,442,20,2538,00,2538,Romont BE,Romont BE,bt_ch_state.state_BE,2,,1416,19860521,250060,1,base.ch,1449
city_1450,2546,20,2540,00,2540,Grenchen,Grenchen,bt_ch_state.state_SO,1,,7175,19960912,254060,1,base.ch,1450
city_1455,392,10,2542,00,2542,Pieterlen,Pieterlen,bt_ch_state.state_BE,1,,7175,19860521,254060,1,base.ch,1455
city_1456,387,10,2543,00,2543,Lengnau BE,Lengnau BE,bt_ch_state.state_BE,1,,7175,19960912,254060,1,base.ch,1456
city_1457,2543,10,2544,00,2544,Bettlach,Bettlach,bt_ch_state.state_SO,1,,7175,19960912,254060,1,base.ch,1457
city_1459,2556,10,2545,00,2545,Selzach,Selzach,bt_ch_state.state_SO,1,,7175,19960912,254060,1,base.ch,1459
city_1461,744,10,2552,00,2552,Orpund,Orpund,bt_ch_state.state_BE,1,,1416,19860521,250060,1,base.ch,1461
city_1462,746,10,2553,00,2553,Safnern,Safnern,bt_ch_state.state_BE,1,,7175,19990823,254060,1,base.ch,1462
city_1463,390,20,2554,00,2554,Meinisberg,Meinisberg,bt_ch_state.state_BE,1,,7175,19860521,254060,1,base.ch,1463
city_1464,733,10,2555,00,2555,Brügg BE,Brügg BE,bt_ch_state.state_BE,1,,1416,19970520,250060,1,base.ch,1464
city_1466,747,20,2556,00,2556,Scheuren,Scheuren,bt_ch_state.state_BE,1,,1416,19890601,250060,1,base.ch,1466
city_1467,749,10,2557,00,2557,Studen BE,Studen BE,bt_ch_state.state_BE,1,,1416,19900611,250060,1,base.ch,1467
city_1468,731,10,2558,00,2558,Aegerten,Aegerten,bt_ch_state.state_BE,1,,1416,19990623,250060,1,base.ch,1468
city_1469,743,10,2560,00,2560,Nidau,Nidau,bt_ch_state.state_BE,1,,1416,19860521,250060,1,base.ch,1469
city_1470,745,10,2562,00,2562,Port,Port,bt_ch_state.state_BE,1,,1416,19860521,250060,1,base.ch,1470
city_1471,739,10,2563,00,2563,Ipsach,Ipsach,bt_ch_state.state_BE,1,,1416,19880701,250060,1,base.ch,1471
city_1472,732,20,2564,00,2564,Bellmund,Bellmund,bt_ch_state.state_BE,1,,1416,19860521,250060,1,base.ch,1472
city_1473,738,20,2565,00,2565,Jens,Jens,bt_ch_state.state_BE,1,,1416,19860521,250060,1,base.ch,1473
city_1475,750,20,2572,00,2572,Sutz,Sutz,bt_ch_state.state_BE,1,,1416,19890601,250060,1,base.ch,1475
city_1477,751,10,2575,00,2575,Täuffelen,Täuffelen,bt_ch_state.state_BE,1,,1477,19960909,257500,1,base.ch,1477
city_1478,497,20,2576,00,2576,Lüscherz,Lüscherz,bt_ch_state.state_BE,1,,1477,19860521,257500,1,base.ch,1478
city_1480,499,20,2577,00,2577,Siselen BE,Siselen BE,bt_ch_state.state_BE,1,,1477,19890601,257500,1,base.ch,1480
city_1481,491,20,3237,00,3237,Brüttelen,Brüttelen,bt_ch_state.state_BE,1,,1888,19860521,323200,1,base.ch,1481
city_1482,450,10,2603,00,2603,Péry,Péry,bt_ch_state.state_BE,2,,1485,19960802,260600,1,base.ch,1482
city_1483,450,20,2604,00,2604,La Heutte,La Heutte,bt_ch_state.state_BE,2,,1485,19991202,260600,1,base.ch,1483
city_1484,444,10,2605,00,2605,Sonceboz-Sombeval,Sonceboz-Sombeval,bt_ch_state.state_BE,2,,1485,19860521,260600,1,base.ch,1484
city_1485,431,10,2606,00,2606,Corgémont,Corgémont,bt_ch_state.state_BE,2,,1485,19860521,260600,1,base.ch,1485
city_1486,433,10,2607,00,2607,Cortébert,Cortébert,bt_ch_state.state_BE,2,,1485,19860521,260600,1,base.ch,1486
city_1487,434,10,2608,00,2608,Courtelary,Courtelary,bt_ch_state.state_BE,2,,1485,19960912,260600,1,base.ch,1487
city_1488,434,20,2608,02,2608,Mtgne-Courtelary,Montagne-de-Courtelary,bt_ch_state.state_BE,2,,1485,19960912,260600,1,base.ch,1488
city_1489,443,10,2610,00,2610,St-Imier,St-Imier,bt_ch_state.state_BE,2,,7658,19970224,261060,1,base.ch,1489
city_1490,443,20,2610,02,2610,Mont-Soleil,Mont-Soleil,bt_ch_state.state_BE,2,,7658,20001101,261060,1,base.ch,1490
city_1491,432,20,2610,04,2610,Mont-Crosin,Mont-Crosin,bt_ch_state.state_BE,2,,7658,19991021,261060,1,base.ch,1491
city_1493,432,20,2612,00,2612,Cormoret,Cormoret,bt_ch_state.state_BE,2,,1485,19991202,260600,1,base.ch,1493
city_1494,448,10,2613,00,2613,Villeret,Villeret,bt_ch_state.state_BE,2,,7658,19960912,261060,1,base.ch,1494
city_1495,445,10,2615,00,2615,Sonvilier,Sonvilier,bt_ch_state.state_BE,2,,7658,19960912,261060,1,base.ch,1495
city_1496,445,20,2615,02,2615,Montagne-Sonvilier,Montagne-de-Sonvilier,bt_ch_state.state_BE,2,,7658,19980820,261060,1,base.ch,1496
city_1497,441,10,2616,00,2616,Renan BE,Renan BE,bt_ch_state.state_BE,2,,7658,19960912,261060,1,base.ch,1497
city_1498,713,10,2710,00,2710,Tavannes,Tavannes,bt_ch_state.state_BE,2,,1523,19860521,273200,1,base.ch,1498
city_1502,706,20,2712,00,2712,Le Fuet,Le Fuet,bt_ch_state.state_BE,2,,7656,19880529,272060,1,base.ch,1502
city_1503,6748,20,2714,02,2714,Le Prédame,Le Prédame,bt_ch_state.state_JU,2,,7656,19880529,272060,1,base.ch,1503
city_1504,716,20,2717,00,2717,Fornet-Dessous,Fornet-Dessous,bt_ch_state.state_BE,2,,7656,19890601,272060,1,base.ch,1504
city_1505,6750,20,2718,02,2718,Fornet-Dessus,Fornet-Dessus,bt_ch_state.state_JU,2,,7656,19931123,272060,1,base.ch,1505
city_1507,716,20,2716,00,2716,Sornetan,Sornetan,bt_ch_state.state_BE,2,,7656,19880529,272060,1,base.ch,1507
city_1508,706,20,2713,00,2713,Bellelay,Bellelay,bt_ch_state.state_BE,2,,7656,19860521,272060,1,base.ch,1508
city_1509,6748,10,2714,00,2714,Les Genevez JU,Les Genevez JU,bt_ch_state.state_JU,2,,7656,19860521,272060,1,base.ch,1509
city_1510,6750,10,2718,00,2718,Lajoux JU,Lajoux JU,bt_ch_state.state_JU,2,,7656,19860521,272060,1,base.ch,1510
city_1511,446,10,2720,00,2720,Tramelan,Tramelan,bt_ch_state.state_BE,2,,7656,19860521,272060,1,base.ch,1511
city_1512,713,20,2720,02,2720,La Tanne,La Tanne,bt_ch_state.state_BE,2,,7656,19990922,272060,1,base.ch,1512
city_1513,446,20,2722,00,2722,Les Reussilles,Les Reussilles,bt_ch_state.state_BE,2,,7656,19880301,272060,1,base.ch,1513
